"book","lesson","audio_1","text_4","text_2","text_3","text_1"
"2","2","2043B2L02P1S7.mp3","朋友告訴我公車直接到展覽館，不必換車。","My friend said the bus goes directly to the exhibition hall. I don't have to change buses.","Péngyǒu gàosù wǒ gōngchē zhíjiē dào zhǎnlǎn guǎn，bú bì huàn chē.","朋友告訴我公車直接到展覽館，不必換車。"
"2","2","2044B2L02P1S8.mp3","坐捷運也很方便。妳先坐2號線到台北車站再換車到展覽館。","Taking the MRT is also very convenient. Take Line 2 to Taipei Main Station, transfer, and head to the exhibition hall.","Zuò jiéyùn yě hěn fāngbiàn. Nǐ xiān zuò èr hào xiàn dào Táiběi chēzhàn zài huàn chē dào zhǎnlǎn guǎn.","坐捷運也很方便。妳先坐2號線到台北車站再換車到展覽館。"
"2","2","2045B2L02P1S9.mp3","聽起來坐捷運比較麻煩。","It sounds like taking the MRT would be more of a hassle.","Tīng qǐlái zuò jiéyùn bǐjiào máfán.","聽起來坐捷運比較麻煩。"
"2","2","2046B2L02P1S10.mp3","一點也不麻煩，捷運比較快，坐公車要花一個多小時。","It's not a hassle at all. The MRT is faster. The bus will take at least an hour. ","Yìdiǎn yě bù máfán，jiéyùn bǐjiào kuài，zuò gōngchē yào huā yí ge duō xiǎoshí.","一點也不麻煩，捷運比較快，坐公車要花一個多小時。"
"2","2","2047B2L02P1S11.mp3","你還是坐捷運吧！","I think you should probably go ahead and take the MRT,","Nǐ háishì zuò jiéyùn ba！","你還是坐捷運吧！"
"2","2","2048B2L02P1S12.mp3","捷運站遠嗎？","Is the MRT station far?","Jiéyùnzhàn yuǎn ma？","捷運站遠嗎？"
"2","2","2049B2L02P1S13.mp3","捷運站就在前面。","It's just ahead.","Jiéyùnzhàn jiù zài qiánmiàn.","捷運站就在前面。"
"2","2","2050B2L02P1S14.mp3","謝謝！我得趕快走了。","Thanks! I have to go.","Xièxie！ Wǒ děi gǎnkuài zǒu le.","謝謝！我得趕快走了。"
"2","2","2051B2L02P1S15.mp3","別急，走慢一點。捷運的班次很多。","No need to hurry. Take your time. The trains are very frequent.","Bié jí，zǒu màn yìdiǎn. jiéyùn de bāncì hěnduō.","別急，走慢一點。捷運的班次很多。"
"2","2","2052B2L02P1S16.mp3","好，我們下禮拜見。","Ok. See you next week.","Hǎo，wǒmen xià lǐbài jiàn.","好，我們下禮拜見。"
"2","2","2053B2L02P2S1.mp3","如玉的朋友美美從法國到台灣來玩兩個禮拜，","Meimei, a friend of Ruyu, arrived in Taiwan from France to vacation for two weeks.","Rúyù de péngyǒu Měiměi cóng Fǎguó dào Táiwān lái wán liǎng ge lǐbài，","如玉的朋友美美從法國到台灣來玩兩個禮拜，"
"2","2","2054B2L02P2S2.mp3","她先從歐洲坐飛機到越南，再轉機到台灣。","She first took a plane from Europe and transferred in Vietnam for Taiwan.","tā xiān cóng Ōuzhōu zuò fēijī dào Yuènán，zài zhuǎnjī dào Táiwān.","她先從歐洲坐飛機到越南，再轉機到台灣。"
"2","2","2055B2L02P2S3.mp3","到了機場，美美直接坐巴士到台北。","After arriving at the airport, Meimei took a bus directly to Taipei.","Dào le jīchǎng，Měiměi zhíjiē zuò bāshì dào Táiběi.","到了機場，美美直接坐巴士到台北。"
"2","2","2056B2L02P2S4.mp3","如玉告訴她，在市區坐捷運是最方便的，","Ruyu told her that taking the MRT is the most convenient way to get around when in Taipei.","Rúyù gàosù tā，zài shìqū zuò jiéyùn shì zuì fāngbiàn de，","如玉告訴她，在市區坐捷運是最方便的，"
"2","2","2057B2L02P2S5.mp3","所以她下了巴士，就坐捷運到旅館去了。","So when she got off the bus she took the MRT to her hotel.","suǒyǐ tā xià le bāshì，jiù zuò jiéyùn dào lǚguǎn qù le.","所以她下了巴士，就坐捷運到旅館去了。"
"2","2","2058B2L02P2S6.mp3","美美覺得台北的交通非常便利，到處都有公車、計程車，","Meimei thinks public transportation in Taiwan is very convenient. There are buses and taxis everywhere","Měiměi juéde Táiběi de jiāotōng fēicháng biànlì，dàochù dōu yǒu gōngchē，jìchéngchē，","美美覺得台北的交通非常便利，到處都有公車、計程車，"
"2","2","2059B2L02P2S7.mp3","還有捷運，去哪裡都很方便。","and the MRT can take you anywhere.","hái yǒu jiéyùn，qù nǎlǐ dōu hěn fāngbiàn.","還有捷運，去哪裡都很方便。"
"2","2","2060B2L02P2S8.mp3","台北捷運的路線不複雜，車票也不貴，","The MRT system in Taipei is not complicated and fares are not expensive.","Táiběi jiéyùn de lùxiàn bú fùzá，chēpiào yě bú guì，","台北捷運的路線不複雜，車票也不貴，"
"2","2","2061B2L02P2S9.mp3","買一張悠遊卡，誰都可以輕輕鬆鬆地去逛逛。","Buying an EasyCard allows anyone to go check out any place easily.","mǎi yì zhāng yōuyóukǎ，shéi dōu kěyǐ qīngqīng sōngsōng de qù guàngguàng.","買一張悠遊卡，誰都可以輕輕鬆鬆地去逛逛。"
"2","2","2062B2L02P2S10.mp3","美美住在法國東部，沒有什麼機會到海邊。","Meimei lives in eastern France, so she does not have many oportunities to go to the seaside.","Měiměi zhù zài Fǎguó dōngbù，méi yǒu shénme jīhuì dào hǎibiān.","美美住在法國東部，沒有什麼機會到海邊。"
"2","2","2063B2L02P2S11.mp3","聽說台灣附近的小島，風景都很美，所以她決定到綠島去看看。","She heard that the scenery on the small islands near Taiwan are beautiful, so she has decided to go check out Green Island.","Tīngshuō Táiwān fùjìn de xiǎodǎo，fēngjǐng dōu hěn měi，suǒyǐ tā juédìng dào Lǜdǎo qù kànkàn.","聽說台灣附近的小島，風景都很美，所以她決定到綠島去看看。"
"2","2","2064B2L02P2S12.mp3","綠島在台灣的東南邊，到那裡不太方便。","Green Island is located to the southeast of Taiwan and getting there is not easy.","Lǜdǎo zài Táiwān de dōngnán bian，dào nàlǐ bú tài fāngbiàn.","綠島在台灣的東南邊，到那裡不太方便。"
"2","2","2065B2L02P2S13.mp3","美美得先坐火車到台東，再搭船或是飛機到綠島。","Meimei has to first take the train to Taitung, and then take a boat or plane to Green Island.","Měiměi děi xiān zuò huǒchē dào Táidōng，zài dā chuán huò shì fēijī dào Lǜdǎo.","美美得先坐火車到台東，再搭船或是飛機到綠島。"
"2","2","2066B2L02P2S14.mp3","她打算第二個星期去綠島，好好地玩一玩。","She plans to go to Green Island during her second week and have a really good time.","Tā dǎsuàn dì èr ge xīngqí qù Lǜdǎo，hǎohǎo de wán yì wán.","她打算第二個星期去綠島，好好地玩一玩。"
"2","3","2067B2L03P1S1.mp3","早，妳今天來得真早。","Good morning! You are early today.","Zǎo，nǐ jīntiān lái de zhēn zǎo.","早，妳今天來得真早。"
"2","3","2068B2L03P1S2.mp3","是啊！我今天是搭捷運來的。","Yes. I came by MRT.","Shì a！ Wǒ jīntiān shì dā jiéyùn lái de.","是啊！我今天是搭捷運來的。"
"2","3","2069B2L03P1S3.mp3","今天的考試，妳準備了嗎？","Are you ready for today's exam?","Jīntiān de kǎoshì，nǐ zhǔnbèi le ma？","今天的考試，妳準備了嗎？"
"2","3","2070B2L03P1S4.mp3","準備得差不多了，應該可以考得不錯。你覺得聽寫很容易吧？","I'm more or less ready. I think I'll do well on the test. Dictation is easy for you, right?","Zhǔnbèi de chābùduō le，yīnggāi kěyǐ kǎo de búcuò. Nǐ juéde tīngxiě hěn róngyì ba？","準備得差不多了，應該可以考得不錯。你覺得聽寫很容易吧？"
"2","3","2071B2L03P1S5.mp3","是啊，日本人從小學就開始學寫漢字。","Yes, Japanese start learning how to write kanji in grade school.","Shì a，Rìběn rén cóng xiǎoxué jiù kāishǐ xué xiě hànzì.","是啊，日本人從小學就開始學寫漢字。"
"2","3","2072B2L03P1S6.mp3","我現在也覺得寫字不難，因為我在美國念高中的時候就學過了。","I don't think writing is hard either, because I learned some in hight school back in the U.S.","Wǒ xiànzài yě juéde xiě zì bù nán，yīnwèi wǒ zài Měiguó niàn gāozhōng de shíhòu jiù xué guò le.","我現在也覺得寫字不難，因為我在美國念高中的時候就學過了。"
"2","3","2073B2L03P1S7.mp3","妳在這個語言中心學了多久了？","How long have you been studying at this language center?","Nǐ zài zhè ge yǔyán zhōngxīn xué le duōjiǔ le？","妳在這個語言中心學了多久了？"
"2","3","2074B2L03P1S8.mp3","我才學了半年，你呢？","I have only been here for half a year. And you?","Wǒ cái xué le bànnián，nǐ ne？","我才學了半年，你呢？"
"2","3","2075B2L03P1S9.mp3","我來了快一年了，可是我說話，還說得不夠流利。","I have been here for almost a year, but my speaking is still not fluent enough.","Wǒ lái le kuài yì nián le，kěshì wǒ shuōhuà，hái shuō de bú gòu liúlì.","我來了快一年了，可是我說話，還說得不夠流利。"
"2","3","2076B2L03P1S10.mp3","雖然我只來了半年，但是我知道我的中文進步了。","Even though I've only been here half a year, I know my Chinese has improved.","Suīrán wǒ zhǐ lái le bànnián，dànshì wǒ zhīdào wǒ de Zhōngwén jìnbù le.","雖然我只來了半年，但是我知道我的中文進步了。"
"2","3","2077B2L03P1S11.mp3","我覺得在說中文的環境裡學中文，進步得比較快。","I think learning Chinese in a Chinese-speaking environment helps you improve faster.","Wǒ juéde zài shuō Zhōngwén de huánjìng lǐ xué Zhōngwén，jìnbù de bǐjiào kuài.","我覺得在說中文的環境裡學中文，進步得比較快。"
"2","3","2078B2L03P1S12.mp3","我同意。我希望回國的時候能看中文報紙。","I agree. I hope when I return to my country, I can read Chinese newspapers.","Wǒ tóngyì. Wǒ xīwàng huíguó de shíhòu néng kàn Zhōngwén bàozhǐ.","我同意。我希望回國的時候能看中文報紙。"
"2","3","2079B2L03P1S13.mp3","我想妳一定可以。今天下了課，妳要去哪裡？","I think you will definitely be able to do it. Where will you go after classes today?","Wǒ xiǎng nǐ yídìng kěyǐ. Jīntiān xià le kè，nǐ yào qù nǎlǐ？","我想妳一定可以。今天下了課，妳要去哪裡？"
"2","3","2080B2L03P1S14.mp3","我要去活動中心跟語言交換的朋友見面。","I'm going to the activity center to meet with my language exchange partner.","Wǒ yào qù huódòng zhōngxīn gēn yǔyán jiāohuàn de péngyǒu jiànmiàn.","我要去活動中心跟語言交換的朋友見面。"
"2","3","2081B2L03P1S15.mp3","妳說的活動中心在哪裡？","Where is the activity center you mentioned?","Nǐ shuō de huódòng zhōngxīn zài nǎlǐ？","妳說的活動中心在哪裡？"
"2","3","2082B2L03P1S16.mp3","在一樓有麵包店的那棟樓裡面，","Inside that building with the bakery on the ground floor.","Zài yì lóu yǒu miànbāodiàn de nà dòng lóu lǐmiàn，","在一樓有麵包店的那棟樓裡面，"
"2","3","2083B2L03P1S17.mp3","我們一起去聽過一次演講，記得嗎？","We went there to listen to a speech, remember?","wǒmen yìqǐ qù tīng guò yí cì yǎnjiǎng，jìde ma？","我們一起去聽過一次演講，記得嗎？"
"2","3","2084B2L03P1S18.mp3","噢，我想起來了。","Oh yeah, I remember now.","Òu, wǒ xiǎngqǐ lái le.","噢，我想起來了。"
"2","3","2085B2L03P2S1.mp3","馬安同到師大來學中文，他選了每天上三個小時的課，","Ma Anton came to NTNU to take Chinese classes. He picked a daily three-hour class.","Mǎ Āntóng dào Shīdà lái xué Zhōngwén，tā xuǎn le měitiān shàng sān ge xiǎoshí de kè，","馬安同到師大來學中文，他選了每天上三個小時的課，"
"2","3","2086B2L03P2S2.mp3","下了課要寫作業，還要準備第二天的課。","After class he has to do homework assignments and prepare for the next day's class.","xià le kè yào xiě zuòyè，hái yào zhǔnbèi dì èr tiān de kè.","下了課要寫作業，還要準備第二天的課。"
"2","3","2087B2L03P2S3.mp3","馬安同剛開始學寫中國字，覺得真難，","When he first started learning how to write Chinese characters, Ma Anton thought it was very difficult,","Mǎ Āntóng gāng kāishǐ xué xiě Zhōngguó zì，juéde zhēn nán，","馬安同剛開始學寫中國字，覺得真難，"
"2","3","2088B2L03P2S4.mp3","所以每天都練習寫字，常常半夜十二點多才睡覺。","so he practiced every day. He often didn't go to bed until after midnigth.","suǒyǐ měitiān dōu liànxí xiě zì，chángcháng bànyè shí'èr diǎn duō cái shuìjiào.","所以每天都練習寫字，常常半夜十二點多才睡覺。"
"2","3","2089B2L03P2S5.mp3","雖然有點累，但是他很高興現在會寫很多字了。","It was a little tiring, but he is glad he knows how to write a lot of characters now.","Suīrán yǒudiǎn lèi，dànshì tā hěn gāoxìng xiànzài huì xiě hěnduō zì le.","雖然有點累，但是他很高興現在會寫很多字了。"
"2","3","2090B2L03P2S6.mp3","週末，馬安同比平常輕鬆多了。","Ma Anton is generally more relaxed on weekends than other times.","Zhōumò，Mǎ Āntóng bǐ píngcháng qīngsōng duō le.","週末，馬安同比平常輕鬆多了。"
"2","3","2091B2L03P2S7.mp3","他有時候搭捷運去貓空喝茶，有時候坐公車去陽明山爬山。","Sometimes, he takes the MRT to Maokong for tea. Sometimes, he takes a bus to Yangmingshan for a hike.","Tā yǒu shíhòu dā jiéyùn qù Māokōng hē chá，yǒu shíhòu zuò gōngchē qù Yángmíng Shān páshān.","他有時候搭捷運去貓空喝茶，有時候坐公車去陽明山爬山。"
"2","3","2092B2L03P2S8.mp3","爬山的時候，他認識了很多台灣人。","He meets a lot of Taiwanese on his hikes.","Páshān de shíhòu，tā rènshì le hěnduō Táiwān rén.","爬山的時候，他認識了很多台灣人。"
"2","3","2093B2L03P2S9.mp3","台灣人對外國人很好，常常跟馬安同聊天，告訴他一些台灣的文化。","Taiwanese are very friendly to foreigners and often talk with Ma Anton and tell him some things about Taiwanese culture.","Táiwān rén duì wàiguó rén hěn hǎo，chángcháng gēn Mǎ Āntóng liáotiān，gàosù tā yìxiē Táiwān de wénhuà.","台灣人對外國人很好，常常跟馬安同聊天，告訴他一些台灣的文化。"
"2","3","2094B2L03P2S10.mp3","馬安同有一個語言交換的朋友，","Ma Anton has a language exchange partner.","Mǎ Āntóng yǒu yí ge yǔyán jiāohuàn de péngyǒu，","馬安同有一個語言交換的朋友，"
"2","3","2095B2L03P2S11.mp3","他們一有空，就拿著地圖搭捷運去逛逛。","Whenever they have time, they take the MRT and explore the town with a map.","tāmen yì yǒu kòng，jiù názhe dìtú dā jiéyùn qù guàngguàng.","他們一有空，就拿著地圖搭捷運去逛逛。"
"2","3","2096B2L03P2S12.mp3","安同喜歡看捷運上的廣告，","Anton likes to read the ads on the MRT.","Āntóng xǐhuān kàn jiéyùn shàng de guǎnggào，","安同喜歡看捷運上的廣告，"
